t,x,y,z,radius
4074.0,-649.141825005835,325.0,301.10101059034616,227.5
4074.5,-649.6412287644271,325.0,301.07659981599545,227.5
4075.0,-650.1406325230187,325.0,301.05218904164474,227.5
4075.5,-650.6400362816103,325.0,301.027778267294,227.5
4076.0,-651.1394400402023,325.0,301.0033674929433,227.5
4076.5,-651.6388437987939,325.0,300.9789567185926,227.5
4077.0,-652.138247557386,325.0,300.95454594424183,227.5
4077.5,-652.6376513159776,325.0,300.9301351698911,227.5
4078.0,-653.1370550745692,325.0,300.9057243955404,227.5
4078.5,-653.6364588331612,325.0,300.8813136211897,227.5
4079.0,-654.1358625917528,325.0,300.856902846839,227.5
4079.5,-654.6352663503449,325.0,300.8324920724882,227.5
4080.0,-655.1346701089365,325.0,300.8080812981375,227.5
4080.5,-655.6340738675281,325.0,300.7836705237868,227.5
4081.0,-656.1334776261201,325.0,300.75925974943607,227.5
4081.5,-656.6328813847117,325.0,300.73484897508536,227.5
4082.0,-657.1322851433038,325.0,300.71043820073464,227.5
4082.5,-657.6316889018954,325.0,300.68602742638393,227.5
4083.0,-658.131092660487,325.0,300.6616166520332,227.5
4083.5,-658.630496419079,325.0,300.6372058776825,227.5
4084.0,-659.1299001776706,325.0,300.6127951033318,227.5
4084.5,-659.6293039362627,325.0,300.5883843289811,227.5
4085.0,-660.1287076948543,325.0,300.56397355463037,227.5
4085.5,-660.6281114534463,325.0,300.53956278027965,227.5
4086.0,-661.1275152120379,325.0,300.51515200592894,227.5
4086.5,-661.6269189706295,325.0,300.4907412315782,227.5
4087.0,-662.1263227292216,325.0,300.46633045722746,227.5
4087.5,-662.6257264878132,325.0,300.44191968287674,227.5
4088.0,-663.1251302464052,325.0,300.41750890852603,227.5
4088.5,-663.6245340049968,325.0,300.3930981341753,227.5
4089.0,-664.1239377635884,325.0,300.3686873598246,227.5
4089.5,-664.6233415221805,325.0,300.3442765854739,227.5
4090.0,-665.122745280772,325.0,300.3198658111231,227.5
4090.5,-665.6221490393641,325.0,300.2954550367724,227.5
4091.0,-666.1215527979557,325.0,300.2710442624217,227.5
4091.5,-666.6209565565473,325.0,300.246633488071,227.5
4092.0,-667.1203603151394,325.0,300.22222271372027,227.5
4092.5,-667.619764073731,325.0,300.19781193936956,227.5
4093.0,-668.119167832323,325.0,300.17340116501884,227.5
4093.5,-668.6185715909146,325.0,300.14899039066813,227.5
4094.0,-669.1179753495062,325.0,300.1245796163174,227.5
4094.5,-669.6173791080982,325.0,300.1001688419667,227.5
4095.0,-670.1167828666898,325.0,300.075758067616,227.5
4095.5,-670.6161866252819,325.0,300.0513472932653,227.5
4096.0,-671.1155903838735,325.0,300.02693651891457,227.5
4096.5,-671.6149941424651,325.0,300.00252574456385,227.5
4097.0,-672.1143979010571,325.0,299.97811497021314,227.5
4097.5,-672.6138016596487,325.0,299.9537041958624,227.5
4098.0,-673.1132054182408,325.0,299.92929342151166,227.5
4098.5,-673.6126091768324,325.0,299.90488264716095,227.5
4099.0,-674.112012935424,325.0,299.88047187281023,227.5
4099.5,-674.611416694016,325.0,299.8560610984595,227.5
4100.0,-675.1108204526076,325.0,299.83165032410875,227.5
4100.5,-675.6102242111997,325.0,299.80723954975804,227.5
4101.0,-676.1096279697913,325.0,299.7828287754073,227.5
4101.5,-676.6090317283833,325.0,299.7584180010566,227.5
4102.0,-677.1084354869745,325.0,299.7340072267059,227.5
4102.5,-677.6078392455665,325.0,299.7095964523552,227.5
4103.0,-678.1072430041586,325.0,299.6851856780045,227.5
4103.5,-678.6066467627506,325.0,299.66077490365376,227.5
4104.0,-679.1060505213418,325.0,299.63636412930305,227.5
4104.5,-679.6054542799338,325.0,299.61195335495233,227.5
4105.0,-680.1048580385259,325.0,299.5875425806016,227.5
4105.5,-680.604261797117,325.0,299.5631318062509,227.5
4106.0,-681.1036655557091,325.0,299.5387210319002,227.5
4106.5,-681.6030693143011,325.0,299.5143102575495,227.5
4107.0,-682.1024730728923,325.0,299.48989948319877,227.5
4107.5,-682.6018768314843,325.0,299.46548870884806,227.5
4108.0,-683.1012805900764,325.0,299.4410779344973,227.5
4108.5,-683.6006843486684,325.0,299.4166671601466,227.5
4109.0,-684.1000881072596,325.0,299.39225638579586,227.5
4109.5,-684.5994918658516,325.0,299.36784561144515,227.5
4110.0,-685.0988956244437,325.0,299.34343483709443,227.5
4110.5,-685.5982993830348,325.0,299.31902406274367,227.5
4111.0,-686.0977031416269,325.0,299.29461328839295,227.5
4111.5,-686.5971069002189,325.0,299.27020251404224,227.5
4112.0,-687.0965106588101,325.0,299.2457917396915,227.5
4112.5,-687.5959144174021,325.0,299.2213809653408,227.5
4113.0,-688.0953181759942,325.0,299.1969701909901,227.5
4113.5,-688.5947219345862,325.0,299.1725594166394,227.5
4114.0,-689.0941256931774,325.0,299.1481486422887,227.5
4114.5,-689.5935294517694,325.0,299.12373786793796,227.5
4115.0,-690.0929332103615,325.0,299.09932709358725,227.5
4115.5,-690.5923369689526,325.0,299.07491631923654,227.5
4116.0,-691.0917407275447,325.0,299.0505055448858,227.5
4116.5,-691.5911444861367,325.0,299.0260947705351,227.5
4117.0,-692.0905482447279,325.0,299.0016839961844,227.5
4117.5,-692.5899520033199,325.0,298.9772732218337,227.5
4118.0,-693.089355761912,325.0,298.9528624474829,227.5
4118.5,-693.588759520504,325.0,298.9284516731322,227.5
4119.0,-694.0881632790952,325.0,298.9040408987815,227.5
4119.5,-694.5875670376872,325.0,298.8796301244308,227.5
4120.0,-695.0869707962793,325.0,298.85521935008006,227.5
4120.5,-695.5863745548704,325.0,298.8308085757293,227.5
4121.0,-696.0857783134625,325.0,298.8063978013786,227.5
4121.5,-696.5851820720545,325.0,298.78198702702787,227.5
4122.0,-697.0845858306466,325.0,298.75757625267715,227.5
4122.5,-697.5839895892377,325.0,298.73316547832644,227.5
4123.0,-698.0833933478298,325.0,298.7087547039757,227.5
4123.5,-698.5827971064218,325.0,298.684343929625,227.5
4124.0,-699.082200865013,325.0,298.6599331552743,227.5
4124.5,-699.581604623605,325.0,298.6355223809236,227.5
4125.0,-700.0810083821971,325.0,298.6111116065729,227.5
4125.5,-700.5804121407882,325.0,298.58670083222216,227.5
4126.0,-701.0798158993803,325.0,298.56229005787145,227.5
4126.5,-701.5792196579723,325.0,298.53787928352074,227.5
4127.0,-702.0786234165644,325.0,298.51346850917,227.5
4127.5,-702.5780271751555,325.0,298.4890577348193,227.5
4128.0,-703.0774309337476,325.0,298.4646469604686,227.5
4128.5,-703.5768346923396,325.0,298.44023618611783,227.5
4129.0,-704.0762384509308,325.0,298.4158254117671,227.5
4129.5,-704.5756422095228,325.0,298.3914146374164,227.5
4130.0,-705.0750459681149,325.0,298.3670038630657,227.5
4130.5,-705.574449726706,325.0,298.342593088715,227.5
4131.0,-706.0738534852981,325.0,298.3181823143642,227.5
4131.5,-706.5732572438901,325.0,298.2937715400135,227.5
4132.0,-707.0726610024822,325.0,298.2693607656628,227.5
4132.5,-707.5720647610733,325.0,298.24494999131207,227.5
4133.0,-708.0714685196654,325.0,298.22053921696136,227.5
4133.5,-708.5708722782574,325.0,298.19612844261064,227.5
4134.0,-709.0702760368486,325.0,298.17171766825993,227.5
4134.5,-709.5696797954406,325.0,298.1473068939092,227.5
4135.0,-710.0690835540327,325.0,298.1228961195585,227.5
4135.5,-710.5684873126238,325.0,298.0984853452078,227.5
4136.0,-711.0678910712159,325.0,298.0740745708571,227.5
4136.5,-711.5672948298079,325.0,298.04966379650637,227.5
4137.0,-712.0666985884,325.0,298.02525302215565,227.5
4137.5,-712.5661023469911,325.0,298.00084224780494,227.5
4138.0,-713.0655061055832,325.0,297.9764314734542,227.5
4138.5,-713.5649098641752,325.0,297.9520206991035,227.5
4139.0,-714.0643136227663,325.0,297.92760992475274,227.5
4139.5,-714.5637173813584,325.0,297.90319915040203,227.5
4140.0,-715.0631211399505,325.0,297.8787883760513,227.5
4140.5,-715.5625248985416,325.0,297.8543776017006,227.5
4141.0,-716.0619286571336,325.0,297.8299668273499,227.5
4141.5,-716.5613324157257,325.0,297.8055560529991,227.5
4142.0,-717.0607361743178,325.0,297.7811452786484,227.5
4142.5,-717.5601399329089,325.0,297.7567345042977,227.5
4143.0,-718.059543691501,325.0,297.732323729947,227.5
4143.5,-718.558947450093,325.0,297.70791295559627,227.5
4144.0,-719.0583512086841,325.0,297.68350218124556,227.5
4144.5,-719.5577549672762,325.0,297.65909140689485,227.5
4145.0,-720.0571587258682,325.0,297.63468063254413,227.5
4145.5,-720.5565624844603,325.0,297.6102698581934,227.5
4146.0,-721.0559662430514,325.0,297.5858590838427,227.5
4146.5,-721.5553700016435,325.0,297.561448309492,227.5
4147.0,-722.0547737602355,325.0,297.5370375351413,227.5
4147.5,-722.5541775188267,325.0,297.51262676079057,227.5
4148.0,-723.0535812774187,325.0,297.48821598643985,227.5
4148.5,-723.5529850360108,325.0,297.46380521208914,227.5
4149.0,-724.0523887946019,325.0,297.4393944377384,227.5
4149.5,-724.551792553194,325.0,297.41498366338766,227.5
4150.0,-725.051196311786,325.0,297.39057288903695,227.5
4150.5,-725.5506000703781,325.0,297.36616211468623,227.5
4151.0,-726.0500038289692,325.0,297.3417513403355,227.5
4151.5,-726.5494075875613,325.0,297.31734056598475,227.5
4152.0,-727.0488113461533,325.0,297.29292979163404,227.5
4152.5,-727.5482151047445,325.0,297.2685190172833,227.5
4153.0,-728.0476188633365,325.0,297.2441082429326,227.5
4153.5,-728.5470226219286,325.0,297.2196974685819,227.5
4154.0,-729.0464263805197,325.0,297.1952866942312,227.5
4154.5,-729.5458301391118,325.0,297.1708759198805,227.5
4155.0,-730.0452338977038,325.0,297.14646514552976,227.5
4155.5,-730.5446376562959,325.0,297.12205437117905,227.5
4156.0,-731.044041414887,325.0,297.09764359682833,227.5
4156.5,-731.5434451734791,325.0,297.0732328224776,227.5
4157.0,-732.0428489320711,325.0,297.0488220481269,227.5
4157.5,-732.5422526906623,325.0,297.0244112737762,227.5
4158.0,-733.0416564492543,325.0,297.0000004994255,227.5
4158.5,-733.5410602078464,325.0,296.97558972507477,227.5
4159.0,-734.0404639664375,325.0,296.95117895072406,227.5
4159.5,-734.5398677250296,325.0,296.9267681763733,227.5
4160.0,-735.0392714836216,325.0,296.9023574020226,227.5
4160.5,-735.5386752422137,325.0,296.87794662767186,227.5
4161.0,-736.0380790008048,325.0,296.85353585332115,227.5
4161.5,-736.5374827593969,325.0,296.82912507897043,227.5
4162.0,-737.0368865179889,325.0,296.80471430461967,227.5
4162.5,-737.5362902765801,325.0,296.78030353026895,227.5
4163.0,-738.0356940351721,325.0,296.75589275591824,227.5
4163.5,-738.5350977937642,325.0,296.7314819815675,227.5
4164.0,-739.0345015523553,325.0,296.7070712072168,227.5
4164.5,-739.5339053109474,325.0,296.6826604328661,227.5
4165.0,-740.0333090695394,325.0,296.6582496585154,227.5
4165.5,-740.5327128281315,325.0,296.6338388841647,227.5
4166.0,-741.0321165867226,325.0,296.60942810981396,227.5
4166.5,-741.5315203453147,325.0,296.58501733546325,227.5
4167.0,-742.0309241039067,325.0,296.56060656111254,227.5
4167.5,-742.5303278624979,325.0,296.5361957867618,227.5
4168.0,-743.0297316210899,325.0,296.5117850124111,227.5
4168.5,-743.529135379682,325.0,296.4873742380604,227.5
4169.0,-744.028539138274,325.0,296.4629634637097,227.5
4169.5,-744.5279428968652,325.0,296.4385526893589,227.5
4170.0,-745.0273466554572,325.0,296.4141419150082,227.5
4170.5,-745.5267504140493,325.0,296.3897311406575,227.5
4171.0,-746.0261541726404,325.0,296.3653203663068,227.5
4171.5,-746.5255579312325,325.0,296.34090959195606,227.5
4172.0,-747.0249616898245,325.0,296.31649881760535,227.5
4172.5,-747.5243654484157,325.0,296.2920880432546,227.5
4173.0,-748.0237692070077,325.0,296.26767726890387,227.5
4173.5,-748.5231729655998,325.0,296.24326649455315,227.5
4174.0,-749.0225767241918,325.0,296.21885572020244,227.5
4174.5,-749.521980482783,325.0,296.1944449458517,227.5
4175.0,-750.021384241375,325.0,296.170034171501,227.5
4175.5,-750.5207879999671,325.0,296.1456233971503,227.5
4176.0,-751.0201917585582,325.0,296.1212126227996,227.5
4176.5,-751.5195955171503,325.0,296.0968018484489,227.5
4177.0,-752.0189992757423,325.0,296.07239107409816,227.5
4177.5,-752.5184030343335,325.0,296.04798029974745,227.5
4178.0,-753.0178067929255,325.0,296.02356952539674,227.5
4178.5,-753.5172105515176,325.0,295.999158751046,227.5
4179.0,-754.0166143101096,325.0,295.9747479766953,227.5
4179.5,-754.5160180687008,325.0,295.9503372023446,227.5
4180.0,-755.0154218272928,325.0,295.92592642799383,227.5
4180.5,-755.5148255858849,325.0,295.9015156536431,227.5
4181.0,-756.014229344476,325.0,295.8771048792924,227.5
4181.5,-756.5136331030681,325.0,295.8526941049417,227.5
4182.0,-757.0130368616601,325.0,295.828283330591,227.5
4182.5,-757.5124406202513,325.0,295.8038725562402,227.5
4183.0,-758.0118443788433,325.0,295.7794617818895,227.5
4183.5,-758.5112481374354,325.0,295.7550510075388,227.5
4184.0,-759.0106518960274,325.0,295.73064023318807,227.5
4184.5,-759.5100556546186,325.0,295.70622945883736,227.5
4185.0,-760.0094594132106,325.0,295.68181868448664,227.5
4185.5,-760.5088631718027,325.0,295.65740791013593,227.5
4186.0,-761.0082669303938,325.0,295.6329971357852,227.5
4186.5,-761.5076706889859,325.0,295.6085863614345,227.5
4187.0,-762.0070744475779,325.0,295.5841755870838,227.5
4187.5,-762.506478206169,325.0,295.5597648127331,227.5
4188.0,-763.0058819647611,325.0,295.53535403838237,227.5
4188.5,-763.5052857233532,325.0,295.51094326403165,227.5
4189.0,-764.0046894819452,325.0,295.48653248968094,227.5
4189.5,-764.5040932405363,325.0,295.4621217153302,227.5
4190.0,-765.0034969991284,325.0,295.4377109409795,227.5
4190.5,-765.5029007577205,325.0,295.41330016662874,227.5
4191.0,-766.0023045163116,325.0,295.38888939227803,227.5
4191.5,-766.5017082749036,325.0,295.3644786179273,227.5
4192.0,-767.0011120334957,325.0,295.3400678435766,227.5
4192.5,-767.5005157920878,325.0,295.3156570692259,227.5
4193.0,-767.9999195506789,325.0,295.2912462948751,227.5
4193.5,-768.499323309271,325.0,295.2668355205244,227.5
4194.0,-768.998727067863,325.0,295.2424247461737,227.5
4194.5,-769.4981308264541,325.0,295.218013971823,227.5
4195.0,-769.9975345850462,325.0,295.19360319747227,227.5
4195.5,-770.4969383436382,325.0,295.16919242312156,227.5
4196.0,-770.9963421022294,325.0,295.14478164877085,227.5
4196.5,-771.4957458608214,325.0,295.12037087442013,227.5
4197.0,-771.9951496194135,325.0,295.0959601000694,227.5
4197.5,-772.4945533780055,325.0,295.0715493257187,227.5
4198.0,-772.9939571365967,325.0,295.047138551368,227.5
4198.5,-773.4933608951887,325.0,295.0227277770173,227.5
4199.0,-773.9927646537808,325.0,294.99831700266657,227.5
4199.5,-774.4921684123719,325.0,294.97390622831585,227.5
4200.0,-774.991572170964,325.0,294.94949545396514,227.5
4200.5,-775.490975929556,325.0,294.9250846796144,227.5
4201.0,-775.9903796881472,325.0,294.90067390526366,227.5
4201.5,-776.4897834467392,325.0,294.87626313091295,227.5
4202.0,-776.9891872053313,325.0,294.85185235656223,227.5
4202.5,-777.4885909639233,325.0,294.8274415822115,227.5
4203.0,-777.9879947225145,325.0,294.80303080786075,227.5
4203.5,-778.4873984811065,325.0,294.77862003351004,227.5
4204.0,-778.9868022396986,325.0,294.7542092591593,227.5
4204.5,-779.4862059982897,325.0,294.7297984848086,227.5
4205.0,-779.9856097568818,325.0,294.7053877104579,227.5
4205.5,-780.4850135154738,325.0,294.6809769361072,227.5
4206.0,-780.984417274065,325.0,294.6565661617565,227.5
4206.5,-781.483821032657,325.0,294.63215538740576,227.5
4207.0,-781.9832247912491,325.0,294.60774461305505,227.5
4207.5,-782.4826285498411,325.0,294.58333383870433,227.5
4208.0,-782.9820323084323,325.0,294.5589230643536,227.5
4208.5,-783.4814360670243,325.0,294.5345122900029,227.5
4209.0,-783.9808398256164,325.0,294.5101015156522,227.5
4209.5,-784.4802435842075,325.0,294.4856907413015,227.5
4210.0,-784.9796473427996,325.0,294.46127996695077,227.5
4210.5,-785.4790511013916,325.0,294.43686919260006,227.5
4211.0,-785.9784548599828,325.0,294.4124584182493,227.5
4211.5,-786.4778586185748,325.0,294.3880476438986,227.5
4212.0,-786.9772623771669,325.0,294.36363686954786,227.5
4212.5,-787.4766661357589,325.0,294.33922609519715,227.5
4213.0,-787.9760698943501,325.0,294.31481532084644,227.5
4213.5,-788.4754736529421,325.0,294.29040454649567,227.5
4214.0,-788.9748774115342,325.0,294.26599377214495,227.5
4214.5,-789.4742811701253,325.0,294.24158299779424,227.5
4215.0,-789.9736849287174,325.0,294.2171722234435,227.5
4215.5,-790.4730886873094,325.0,294.1927614490928,227.5
4216.0,-790.9724924459015,325.0,294.1683506747421,227.5
4216.5,-791.4718962044926,325.0,294.1439399003914,227.5
4217.0,-791.9712999630847,325.0,294.1195291260407,227.5
4217.5,-792.4707037216767,325.0,294.09511835168996,227.5
4218.0,-792.9701074802679,325.0,294.07070757733925,227.5
4218.5,-793.4695112388599,325.0,294.04629680298854,227.5
4219.0,-793.968914997452,325.0,294.0218860286378,227.5
4219.5,-794.4683187560431,325.0,293.9974752542871,227.5
4220.0,-794.9677225146352,325.0,293.9730644799364,227.5
4220.5,-795.4671262732272,325.0,293.9486537055857,227.5
4221.0,-795.9665300318193,325.0,293.92424293123497,227.5
4221.5,-796.4659337904104,325.0,293.8998321568842,227.5
4222.0,-796.9653375490025,325.0,293.8754213825335,227.5
4222.5,-797.4647413075945,325.0,293.8510106081828,227.5
4223.0,-797.9641450661857,325.0,293.82659983383206,227.5
4223.5,-798.4635488247777,325.0,293.80218905948135,227.5
4224.0,-798.9629525833698,325.0,293.7777782851306,227.5
4224.5,-799.4623563419609,325.0,293.75336751077987,227.5
4225.0,-799.961760100553,325.0,293.72895673642915,227.5
4225.5,-800.461163859145,325.0,293.70454596207844,227.5
4226.0,-800.9605676177371,325.0,293.6801351877277,227.5
4226.5,-801.4599713763282,325.0,293.655724413377,227.5
4227.0,-801.9593751349203,325.0,293.6313136390263,227.5
4227.5,-802.4587788935123,325.0,293.6069028646756,227.5
4228.0,-802.9581826521035,325.0,293.5824920903249,227.5
4228.5,-803.4575864106955,325.0,293.55808131597416,227.5
4229.0,-803.9569901692876,325.0,293.53367054162345,227.5
4229.5,-804.4563939278787,325.0,293.50925976727274,227.5
4230.0,-804.9557976864708,325.0,293.484848992922,227.5
4230.5,-805.4552014450628,325.0,293.4604382185713,227.5
4231.0,-805.9546052036549,325.0,293.4360274442206,227.5
4231.5,-806.454008962246,325.0,293.41161666986983,227.5
4232.0,-806.9534127208381,325.0,293.3872058955191,227.5
4232.5,-807.4528164794301,325.0,293.3627951211684,227.5
4233.0,-807.9522202380213,325.0,293.3383843468177,227.5
4233.5,-808.4516239966133,325.0,293.313973572467,227.5
4234.0,-808.9510277552054,325.0,293.2895627981162,227.5
4234.5,-809.4504315137965,325.0,293.2651520237655,227.5
4235.0,-809.9498352723886,325.0,293.2407412494148,227.5
4235.5,-810.4492390309806,325.0,293.21633047506407,227.5
4236.0,-810.9486427895727,325.0,293.19191970071336,227.5
4236.5,-811.4480465481638,325.0,293.16750892636264,227.5
4237.0,-811.9474503067559,325.0,293.14309815201193,227.5
4237.5,-812.4468540653479,325.0,293.1186873776612,227.5
4238.0,-812.946257823939,325.0,293.0942766033105,227.5
4238.5,-813.4456615825311,325.0,293.0698658289598,227.5
4239.0,-813.9450653411232,325.0,293.0454550546091,227.5
4239.5,-814.4444690997152,325.0,293.02104428025837,227.5
4240.0,-814.9438728583063,325.0,292.99663350590765,227.5
4240.5,-815.4432766168984,325.0,292.97222273155694,227.5
4241.0,-815.9426803754905,325.0,292.9478119572062,227.5
4241.5,-816.4420841340816,325.0,292.9234011828555,227.5
4242.0,-816.9414878926736,325.0,292.89899040850474,227.5
4242.5,-817.4408916512657,325.0,292.87457963415403,227.5
4243.0,-817.9402954098568,325.0,292.8501688598033,227.5
4243.5,-818.4396991684489,325.0,292.8257580854526,227.5
4244.0,-818.939102927041,325.0,292.8013473111019,227.5
4244.5,-819.438506685633,325.0,292.7769365367511,227.5
4245.0,-819.9379104442241,325.0,292.7525257624004,227.5
4245.5,-820.4373142028162,325.0,292.7281149880497,227.5
4246.0,-820.9367179614082,325.0,292.703704213699,227.5
4246.5,-821.4361217199994,325.0,292.67929343934827,227.5
4247.0,-821.9355254785914,325.0,292.65488266499756,227.5
4247.5,-822.4349292371835,325.0,292.63047189064685,227.5
4248.0,-822.9343329957746,325.0,292.60606111629613,227.5
4248.5,-823.4337367543667,325.0,292.5816503419454,227.5
4249.0,-823.9331405129587,325.0,292.5572395675947,227.5
4249.5,-824.4325442715508,325.0,292.532828793244,227.5
4250.0,-824.9319480301419,325.0,292.5084180188933,227.5
4250.5,-825.431351788734,325.0,292.48400724454257,227.5
4251.0,-825.930755547326,325.0,292.45959647019185,227.5
4251.5,-826.4301593059172,325.0,292.43518569584114,227.5
4252.0,-826.9295630645092,325.0,292.4107749214904,227.5
4252.5,-827.4289668231013,325.0,292.38636414713966,227.5
4253.0,-827.9283705816924,325.0,292.36195337278895,227.5
4253.5,-828.4277743402845,325.0,292.33754259843823,227.5
4254.0,-828.9271780988765,325.0,292.3131318240875,227.5
4254.5,-829.4265818574686,325.0,292.2887210497368,227.5
4255.0,-829.9259856160597,325.0,292.26431027538604,227.5
4255.5,-830.4253893746518,325.0,292.2398995010353,227.5
4256.0,-830.9247931332438,325.0,292.2154887266846,227.5
4256.5,-831.424196891835,325.0,292.1910779523339,227.5
4257.0,-831.923600650427,325.0,292.1666671779832,227.5
4257.5,-832.4230044090191,325.0,292.1422564036325,227.5
4258.0,-832.9224081676102,325.0,292.11784562928176,227.5
4258.5,-833.4218119262023,325.0,292.09343485493105,227.5
4259.0,-833.9212156847943,325.0,292.06902408058033,227.5
4259.5,-834.4206194433864,325.0,292.0446133062296,227.5
4260.0,-834.9200232019775,325.0,292.0202025318789,227.5
4260.5,-835.4194269605696,325.0,291.9957917575282,227.5
4261.0,-835.9188307191616,325.0,291.9713809831775,227.5
4261.5,-836.4182344777528,325.0,291.94697020882677,227.5
4262.0,-836.9176382363448,325.0,291.92255943447606,227.5
4262.5,-837.4170419949369,325.0,291.8981486601253,227.5
4263.0,-837.9164457535289,325.0,291.8737378857746,227.5
4263.5,-838.4158495121201,325.0,291.84932711142386,227.5
4264.0,-838.9152532707121,325.0,291.82491633707315,227.5
4264.5,-839.4146570293042,325.0,291.80050556272244,227.5
4265.0,-839.9140607878953,325.0,291.77609478837167,227.5
4265.5,-840.4134645464874,325.0,291.75168401402095,227.5
4266.0,-840.9128683050794,325.0,291.72727323967024,227.5
4266.5,-841.4122720636706,325.0,291.7028624653195,227.5
4267.0,-841.9116758222626,325.0,291.6784516909688,227.5
4267.5,-842.4110795808547,325.0,291.6540409166181,227.5
4268.0,-842.9104833394467,325.0,291.6296301422674,227.5
4268.5,-843.4098870980379,325.0,291.6052193679167,227.5
4269.0,-843.9092908566299,325.0,291.58080859356596,227.5
4269.5,-844.408694615222,325.0,291.55639781921525,227.5
4270.0,-844.9080983738131,325.0,291.53198704486454,227.5
4270.5,-845.4075021324052,325.0,291.5075762705138,227.5
4271.0,-845.9069058909972,325.0,291.4831654961631,227.5
4271.5,-846.4063096495884,325.0,291.4587547218124,227.5
4272.0,-846.9057134081804,325.0,291.4343439474617,227.5
4272.5,-847.4051171667725,325.0,291.40993317311097,227.5
4273.0,-847.9045209253645,325.0,291.3855223987602,227.5
4273.5,-848.4039246839557,325.0,291.3611116244095,227.5
4274.0,-848.9033284425477,325.0,291.3367008500588,227.5
4274.5,-849.4027322011398,325.0,291.31229007570806,227.5
4275.0,-849.9021359597309,325.0,291.28787930135735,227.5
4275.5,-850.401539718323,325.0,291.2634685270066,227.5
4276.0,-850.900943476915,325.0,291.23905775265587,227.5
4276.5,-851.4003472355062,325.0,291.21464697830515,227.5
4277.0,-851.8997509940982,325.0,291.19023620395444,227.5
4277.5,-852.3991547526903,325.0,291.16582542960373,227.5
4278.0,-852.8985585112823,325.0,291.141414655253,227.5
4278.5,-853.3979622698735,325.0,291.1170038809023,227.5
4279.0,-853.8973660284655,325.0,291.0925931065516,227.5
4279.5,-854.3967697870576,325.0,291.0681823322009,227.5
4280.0,-854.8961735456487,325.0,291.04377155785016,227.5
4280.5,-855.3955773042408,325.0,291.01936078349945,227.5
4281.0,-855.8949810628328,325.0,290.99495000914874,227.5
4281.5,-856.394384821424,325.0,290.970539234798,227.5
4282.0,-856.893788580016,325.0,290.9461284604473,227.5
4282.5,-857.3931923386081,325.0,290.9217176860966,227.5
4283.0,-857.8925960972001,325.0,290.89730691174583,227.5
4283.5,-858.3919998557913,325.0,290.8728961373951,227.5
4284.0,-858.8914036143833,325.0,290.8484853630444,227.5
4284.5,-859.3908073729754,325.0,290.8240745886937,227.5
4285.0,-859.8902111315665,325.0,290.799663814343,227.5
4285.5,-860.3896148901586,325.0,290.7752530399922,227.5
4286.0,-860.8890186487506,325.0,290.7508422656415,227.5
4286.5,-861.3884224073427,325.0,290.7264314912908,227.5
4287.0,-861.8878261659338,325.0,290.70202071694007,227.5
4287.5,-862.3872299245259,325.0,290.67760994258936,227.5
4288.0,-862.8866336831179,325.0,290.65319916823864,227.5
4288.5,-863.386037441709,325.0,290.62878839388793,227.5
4289.0,-863.8854412003011,325.0,290.6043776195372,227.5
4289.5,-864.3848449588932,325.0,290.5799668451865,227.5
4290.0,-864.8842487174843,325.0,290.5555560708358,227.5
4290.5,-865.3836524760763,325.0,290.5311452964851,227.5
4291.0,-865.8830562346684,325.0,290.50673452213437,227.5
4291.5,-866.3824599932605,325.0,290.48232374778365,227.5
4292.0,-866.8818637518516,325.0,290.45791297343294,227.5
4292.5,-867.3812675104436,325.0,290.4335021990822,227.5
4293.0,-867.8806712690357,325.0,290.4090914247315,227.5
4293.5,-868.3800750276268,325.0,290.38468065038074,227.5
4294.0,-868.8794787862189,325.0,290.36026987603003,227.5
4294.5,-869.378882544811,325.0,290.3358591016793,227.5
4295.0,-869.8782863034021,325.0,290.3114483273286,227.5
4295.5,-870.3776900619941,325.0,290.2870375529779,227.5
4296.0,-870.8770938205862,325.0,290.2626267786271,227.5
4296.5,-871.3764975791782,325.0,290.2382160042764,227.5
4297.0,-871.8759013377694,325.0,290.2138052299257,227.5
4297.5,-872.3753050963614,325.0,290.189394455575,227.5
4298.0,-872.8747088549535,325.0,290.16498368122427,227.5
4298.5,-873.3741126135446,325.0,290.14057290687356,227.5
4299.0,-873.8735163721367,325.0,290.11616213252285,227.5
4299.5,-874.3729201307287,325.0,290.09175135817213,227.5
4300.0,-874.8723238893199,325.0,290.0673405838214,227.5
4300.5,-875.3717276479119,325.0,290.0429298094707,227.5
4301.0,-875.871131406504,325.0,290.01851903512,227.5
4301.5,-876.370535165096,325.0,289.9941082607693,227.5
4302.0,-876.8699389236872,325.0,289.96969748641857,227.5
4302.5,-877.3693426822792,325.0,289.94528671206785,227.5
4303.0,-877.8687464408713,325.0,289.92087593771714,227.5
4303.5,-878.3681501994624,325.0,289.89646516336643,227.5
4304.0,-878.8675539580545,325.0,289.87205438901566,227.5
4304.5,-879.3669577166465,325.0,289.84764361466495,227.5
4305.0,-879.8663614752377,325.0,289.82323284031423,227.5
4305.5,-880.3657652338297,325.0,289.7988220659635,227.5
4306.0,-880.8651689924218,325.0,289.7744112916128,227.5
4306.5,-881.3645727510138,325.0,289.75000051726204,227.5
4307.0,-881.863976509605,325.0,289.7255897429113,227.5
4307.5,-882.363380268197,325.0,289.7011789685606,227.5
