time,x,y,z,radius
5156.0,820.5794792944589,325.0,788.5682890604812,227.5
5155.5,820.7356577841614,325.0,788.7244675501838,227.5
5155.0,820.8918362738639,325.0,788.8806460398863,227.5
5154.5,821.0480147635665,325.0,789.0368245295888,227.5
5154.0,821.204193253269,325.0,789.1930030192914,227.5
5153.5,821.3603717429714,325.0,789.3491815089939,227.5
5153.0,821.516550232674,325.0,789.5053599986963,227.5
5152.5,821.6727287223765,325.0,789.661538488399,227.5
5152.0,821.828907212079,325.0,789.8177169781013,227.5
5151.5,821.9850857017816,325.0,789.9738954678039,227.5
5151.0,822.1412641914841,325.0,790.1300739575065,227.5
5150.5,822.2974426811866,325.0,790.2862524472089,227.5
5150.0,822.4536211708892,325.0,790.4424309369115,227.5
5149.5,822.6097996605915,325.0,790.598609426614,227.5
5149.0,822.7659781502941,325.0,790.7547879163164,227.5
5148.5,822.9221566399967,325.0,790.910966406019,227.5
5148.0,823.0783351296991,325.0,791.0671448957215,227.5
5147.5,823.2345136194017,325.0,791.223323385424,227.5
5147.0,823.3906921091042,325.0,791.3795018751266,227.5
5146.5,823.5468705988067,325.0,791.5356803648291,227.5
5146.0,823.7030490885093,325.0,791.6918588545316,227.5
5145.5,823.8592275782117,325.0,791.8480373442342,227.5
5145.0,824.0154060679142,325.0,792.0042158339367,227.5
5144.5,824.1715845576168,325.0,792.1603943236391,227.5
5144.0,824.3277630473193,325.0,792.3165728133417,227.5
5143.5,824.4839415370218,325.0,792.4727513030442,227.5
5143.0,824.6401200267244,325.0,792.6289297927467,227.5
5142.5,824.7962985164269,325.0,792.7851082824493,227.5
5142.0,824.9524770061294,325.0,792.9412867721517,227.5
5141.5,825.108655495832,325.0,793.0974652618543,227.5
5141.0,825.2648339855343,325.0,793.2536437515568,227.5
5140.5,825.4210124752369,325.0,793.4098222412592,227.5
5140.0,825.5771909649395,325.0,793.5660007309618,227.5
5139.5,825.7333694546419,325.0,793.7221792206643,227.5
5139.0,825.8895479443445,325.0,793.8783577103668,227.5
5138.5,826.045726434047,325.0,794.0345362000694,227.5
5138.0,826.2019049237495,325.0,794.1907146897719,227.5
5137.5,826.358083413452,325.0,794.3468931794744,227.5
5137.0,826.5142619031545,325.0,794.503071669177,227.5
5136.5,826.670440392857,325.0,794.6592501588794,227.5
5136.0,826.8266188825596,325.0,794.8154286485819,227.5
5135.5,826.9827973722621,325.0,794.9716071382845,227.5
5135.0,827.1389758619646,325.0,795.127785627987,227.5
5134.5,827.2951543516672,325.0,795.2839641176895,227.5
5134.0,827.4513328413697,325.0,795.4401426073921,227.5
5133.5,827.6075113310721,325.0,795.5963210970945,227.5
5133.0,827.7636898207747,325.0,795.7524995867971,227.5
5132.5,827.9198683104771,325.0,795.9086780764995,227.5
5132.0,828.0760468001797,325.0,796.064856566202,227.5
5131.5,828.2322252898823,325.0,796.2210350559046,227.5
5131.0,828.3884037795847,325.0,796.3772135456071,227.5
5130.5,828.5445822692873,325.0,796.5333920353096,227.5
5130.0,828.7007607589898,325.0,796.6895705250122,227.5
5129.5,828.8569392486922,325.0,796.8457490147147,227.5
5129.0,829.0131177383948,325.0,797.0019275044172,227.5
5128.5,829.1692962280973,325.0,797.1581059941198,227.5
5128.0,829.3254747177998,325.0,797.3142844838222,227.5
5127.5,829.4816532075024,325.0,797.4704629735247,227.5
5127.0,829.6378316972049,325.0,797.6266414632273,227.5
5126.5,829.7940101869074,325.0,797.7828199529298,227.5
5126.0,829.95018867661,325.0,797.9389984426323,227.5
5125.5,830.1063671663125,325.0,798.0951769323349,227.5
5125.0,830.2625456560149,325.0,798.2513554220372,227.5
5124.5,830.4187241457175,325.0,798.4075339117398,227.5
5124.0,830.57490263542,325.0,798.5637124014424,227.5
5123.5,830.7310811251225,325.0,798.7198908911448,227.5
5123.0,830.8872596148251,325.0,798.8760693808474,227.5
5122.5,831.0434381045275,325.0,799.0322478705499,227.5
5122.0,831.1996165942301,325.0,799.1884263602524,227.5
5121.5,831.3557950839325,325.0,799.344604849955,227.5
5121.0,831.511973573635,325.0,799.5007833396575,227.5
5120.5,831.6681520633376,325.0,799.65696182936,227.5
5120.0,831.8243305530401,325.0,799.8131403190625,227.5
5119.5,831.9805090427426,325.0,799.969318808765,227.5
5119.0,832.1366875324452,325.0,800.1254972984675,227.5
5118.5,832.2928660221477,325.0,800.2816757881701,227.5
5118.0,832.4490445118502,325.0,800.4378542778726,227.5
5117.5,832.6052230015528,325.0,800.5940327675751,227.5
5117.0,832.7614014912552,325.0,800.7502112572777,227.5
5116.5,832.9175799809577,325.0,800.90638974698,227.5
5116.0,833.0737584706603,325.0,801.0625682366826,227.5
5115.5,833.2299369603628,325.0,801.2187467263852,227.5
5115.0,833.3861154500653,325.0,801.3749252160876,227.5
5114.5,833.5422939397679,325.0,801.5311037057902,227.5
5114.0,833.6984724294703,325.0,801.6872821954927,227.5
5113.5,833.8546509191729,325.0,801.8434606851952,227.5
5113.0,834.0108294088755,325.0,801.9996391748978,227.5
5112.5,834.1670078985778,325.0,802.1558176646002,227.5
5112.0,834.3231863882804,325.0,802.3119961543027,227.5
5111.5,834.4793648779829,325.0,802.4681746440053,227.5
5111.0,834.6355433676854,325.0,802.6243531337078,227.5
5110.5,834.791721857388,325.0,802.7805316234103,227.5
5110.0,834.9479003470905,325.0,802.9367101131129,227.5
5109.5,835.104078836793,325.0,803.0928886028154,227.5
5109.0,835.2602573264955,325.0,803.2490670925179,227.5
5108.5,835.416435816198,325.0,803.4052455822205,227.5
5108.0,835.5726143059005,325.0,803.5614240719228,227.5
5107.5,835.7287927956031,325.0,803.7176025616254,227.5
5107.0,835.8849712853056,325.0,803.873781051328,227.5
5106.5,836.0411497750081,325.0,804.0299595410304,227.5
5106.0,836.1973282647107,325.0,804.186138030733,227.5
5105.5,836.353506754413,325.0,804.3423165204355,227.5
5105.0,836.5096852441156,325.0,804.498495010138,227.5
5104.5,836.6658637338182,325.0,804.6546734998406,227.5
5104.0,836.8220422235206,325.0,804.810851989543,227.5
5103.5,836.9782207132232,325.0,804.9670304792455,227.5
5103.0,837.1343992029257,325.0,805.1232089689481,227.5
5102.5,837.2905776926282,325.0,805.2793874586506,227.5
5102.0,837.4467561823308,325.0,805.4355659483531,227.5
5101.5,837.6029346720333,325.0,805.5917444380557,227.5
5101.0,837.7591131617357,325.0,805.7479229277582,227.5
5100.5,837.9152916514383,325.0,805.9041014174607,227.5
5100.0,838.0714701411408,325.0,806.0602799071632,227.5
5099.5,838.2276486308433,325.0,806.2164583968656,227.5
5099.0,838.3838271205459,325.0,806.3726368865682,227.5
5098.5,838.5400056102484,325.0,806.5288153762708,227.5
5098.0,838.6961840999509,325.0,806.6849938659732,227.5
5097.5,838.8523625896535,325.0,806.8411723556758,227.5
5097.0,839.0085410793558,325.0,806.9973508453783,227.5
5096.5,839.1647195690584,325.0,807.1535293350807,227.5
5096.0,839.320898058761,325.0,807.3097078247833,227.5
5095.5,839.4770765484634,325.0,807.4658863144858,227.5
5095.0,839.633255038166,325.0,807.6220648041883,227.5
5094.5,839.7894335278685,325.0,807.7782432938909,227.5
5094.0,839.945612017571,325.0,807.9344217835934,227.5
5093.5,840.1017905072736,325.0,808.0906002732959,227.5
5093.0,840.257968996976,325.0,808.2467787629985,227.5
5092.5,840.4141474866785,325.0,808.402957252701,227.5
5092.0,840.5703259763811,325.0,808.5591357424034,227.5
5091.5,840.7265044660836,325.0,808.715314232106,227.5
5091.0,840.8826829557861,325.0,808.8714927218084,227.5
5090.5,841.0388614454887,325.0,809.027671211511,227.5
5090.0,841.1950399351912,325.0,809.1838497012136,227.5
5089.5,841.3512184248937,325.0,809.340028190916,227.5
5089.0,841.5073969145963,325.0,809.4962066806186,227.5
5088.5,841.6635754042986,325.0,809.652385170321,227.5
5088.0,841.8197538940012,325.0,809.8085636600235,227.5
5087.5,841.9759323837038,325.0,809.9647421497261,227.5
5087.0,842.1321108734062,325.0,810.1209206394286,227.5
5086.5,842.2882893631088,325.0,810.2770991291311,227.5
5086.0,842.4444678528113,325.0,810.4332776188337,227.5
5085.5,842.6006463425138,325.0,810.5894561085362,227.5
5085.0,842.7568248322164,325.0,810.7456345982387,227.5
5084.5,842.9130033219188,325.0,810.9018130879413,227.5
5084.0,843.0691818116213,325.0,811.0579915776437,227.5
5083.5,843.2253603013239,325.0,811.2141700673462,227.5
5083.0,843.3815387910264,325.0,811.3703485570488,227.5
5082.5,843.5377172807289,325.0,811.5265270467513,227.5
5082.0,843.6938957704315,325.0,811.6827055364538,227.5
5081.5,843.850074260134,325.0,811.8388840261564,227.5
5081.0,844.0062527498364,325.0,811.9950625158588,227.5
5080.5,844.162431239539,325.0,812.1512410055614,227.5
5080.0,844.3186097292414,325.0,812.3074194952638,227.5
5079.5,844.474788218944,325.0,812.4635979849663,227.5
5079.0,844.6309667086466,325.0,812.6197764746689,227.5
5078.5,844.787145198349,325.0,812.7759549643714,227.5
5078.0,844.9433236880516,325.0,812.9321334540739,227.5
5077.5,845.0995021777541,325.0,813.0883119437765,227.5
5077.0,845.2556806674565,325.0,813.244490433479,227.5
5076.5,845.4118591571591,325.0,813.4006689231815,227.5
5076.0,845.5680376468616,325.0,813.556847412884,227.5
5075.5,845.7242161365641,325.0,813.7130259025865,227.5
5075.0,845.8803946262667,325.0,813.869204392289,227.5
5074.5,846.0365731159692,325.0,814.0253828819916,227.5
5074.0,846.1927516056717,325.0,814.1815613716941,227.5
5073.5,846.3489300953743,325.0,814.3377398613966,227.5
5073.0,846.5051085850768,325.0,814.4939183510992,227.5
5072.5,846.6612870747792,325.0,814.6500968408016,227.5
5072.0,846.8174655644818,325.0,814.8062753305041,227.5
5071.5,846.9736440541843,325.0,814.9624538202067,227.5
5071.0,847.1298225438868,325.0,815.1186323099091,227.5
5070.5,847.2860010335894,325.0,815.2748107996117,227.5
5070.0,847.4421795232918,325.0,815.4309892893142,227.5
5069.5,847.5983580129944,325.0,815.5871677790167,227.5
5069.0,847.7545365026969,325.0,815.7433462687193,227.5
5068.5,847.9107149923993,325.0,815.8995247584218,227.5
5068.0,848.0668934821019,325.0,816.0557032481242,227.5
5067.5,848.2230719718044,325.0,816.2118817378268,227.5
5067.0,848.3792504615069,325.0,816.3680602275293,227.5
5066.5,848.5354289512095,325.0,816.5242387172318,227.5
5066.0,848.691607440912,325.0,816.6804172069344,227.5
5065.5,848.8477859306145,325.0,816.8365956966369,227.5
5065.0,849.0039644203171,325.0,816.9927741863394,227.5
5064.5,849.1601429100195,325.0,817.148952676042,227.5
5064.0,849.316321399722,325.0,817.3051311657443,227.5
5063.5,849.4724998894246,325.0,817.4613096554469,227.5
5063.0,849.6286783791271,325.0,817.6174881451495,227.5
5062.5,849.7848568688296,325.0,817.7736666348519,227.5
5062.0,849.9410353585322,325.0,817.9298451245545,227.5
5061.5,850.0972138482346,325.0,818.086023614257,227.5
5061.0,850.2533923379372,325.0,818.2422021039595,227.5
5060.5,850.4095708276398,325.0,818.3983805936621,227.5
5060.0,850.5657493173421,325.0,818.5545590833646,227.5
5059.5,850.7219278070447,325.0,818.710737573067,227.5
5059.0,850.8781062967472,325.0,818.8669160627696,227.5
5058.5,851.0342847864497,325.0,819.0230945524721,227.5
5058.0,851.1904632761523,325.0,819.1792730421746,227.5
5057.5,851.3466417658548,325.0,819.3354515318772,227.5
5057.0,851.5028202555573,325.0,819.4916300215797,227.5
5056.5,851.6589987452599,325.0,819.6478085112822,227.5
5056.0,851.8151772349623,325.0,819.8039870009848,227.5
5055.5,851.9713557246648,325.0,819.9601654906871,227.5
5055.0,852.1275342143674,325.0,820.1163439803897,227.5
5054.5,852.2837127040699,325.0,820.2725224700923,227.5
5054.0,852.4398911937724,325.0,820.4287009597947,227.5
5053.5,852.596069683475,325.0,820.5848794494973,227.5
5053.0,852.7522481731773,325.0,820.7410579391998,227.5
5052.5,852.90842666288,325.0,820.8972364289023,227.5
5052.0,853.0646051525825,325.0,821.0534149186049,227.5
5051.5,853.2207836422849,325.0,821.2095934083073,227.5
5051.0,853.3769621319875,325.0,821.3657718980098,227.5
5050.5,853.53314062169,325.0,821.5219503877124,227.5
5050.0,853.6893191113925,325.0,821.6781288774149,227.5
5049.5,853.8454976010951,325.0,821.8343073671174,227.5
5049.0,854.0016760907976,325.0,821.99048585682,227.5
5048.5,854.1578545805,325.0,822.1466643465225,227.5
5048.0,854.3140330702026,325.0,822.302842836225,227.5
5047.5,854.4702115599051,325.0,822.4590213259276,227.5
5047.0,854.6263900496076,325.0,822.6151998156299,227.5
5046.5,854.7825685393102,325.0,822.7713783053325,227.5
5046.0,854.9387470290127,325.0,822.9275567950351,227.5
5045.5,855.0949255187152,325.0,823.0837352847375,227.5
5045.0,855.2511040084178,325.0,823.2399137744401,227.5
5044.5,855.4072824981201,325.0,823.3960922641426,227.5
5044.0,855.5634609878227,325.0,823.552270753845,227.5
5043.5,855.7196394775253,325.0,823.7084492435476,227.5
5043.0,855.8758179672277,325.0,823.8646277332501,227.5
5042.5,856.0319964569303,325.0,824.0208062229526,227.5
5042.0,856.1881749466328,325.0,824.1769847126552,227.5
5041.5,856.3443534363353,325.0,824.3331632023577,227.5
5041.0,856.5005319260379,325.0,824.4893416920602,227.5
5040.5,856.6567104157403,325.0,824.6455201817628,227.5
5040.0,856.8128889054428,325.0,824.8016986714653,227.5
5039.5,856.9690673951454,325.0,824.9578771611677,227.5
5039.0,857.1252458848479,325.0,825.1140556508703,227.5
5038.5,857.2814243745504,325.0,825.2702341405727,227.5
5038.0,857.437602864253,325.0,825.4264126302753,227.5
5037.5,857.5937813539555,325.0,825.5825911199779,227.5
5037.0,857.749959843658,325.0,825.7387696096803,227.5
5036.5,857.9061383333606,325.0,825.8949480993829,227.5
5036.0,858.0623168230629,325.0,826.0511265890854,227.5
5035.5,858.2184953127655,325.0,826.2073050787878,227.5
5035.0,858.3746738024681,325.0,826.3634835684904,227.5
5034.5,858.5308522921705,325.0,826.5196620581929,227.5
5034.0,858.6870307818731,325.0,826.6758405478954,227.5
5033.5,858.8432092715756,325.0,826.832019037598,227.5
5033.0,858.9993877612781,325.0,826.9881975273005,227.5
5032.5,859.1555662509807,325.0,827.144376017003,227.5
5032.0,859.3117447406831,325.0,827.3005545067056,227.5
5031.5,859.4679232303856,325.0,827.456732996408,227.5
5031.0,859.6241017200882,325.0,827.6129114861105,227.5
5030.5,859.7802802097907,325.0,827.7690899758131,227.5
5030.0,859.9364586994932,325.0,827.9252684655156,227.5
5029.5,860.0926371891958,325.0,828.0814469552181,227.5
5029.0,860.2488156788983,325.0,828.2376254449207,227.5
5028.5,860.4049941686008,325.0,828.3938039346231,227.5
5028.0,860.5611726583033,325.0,828.5499824243257,227.5
5027.5,860.7173511480057,325.0,828.7061609140281,227.5
5027.0,860.8735296377083,325.0,828.8623394037306,227.5
5026.5,861.0297081274109,325.0,829.0185178934332,227.5
5026.0,861.1858866171133,325.0,829.1746963831357,227.5
5025.5,861.3420651068159,325.0,829.3308748728382,227.5
5025.0,861.4982435965184,325.0,829.4870533625408,227.5
5024.5,861.6544220862208,325.0,829.6432318522433,227.5
5024.0,861.8106005759234,325.0,829.7994103419458,227.5
5023.5,861.9667790656259,325.0,829.9555888316484,227.5
5023.0,862.1229575553284,325.0,830.1117673213508,227.5
5022.5,862.279136045031,325.0,830.2679458110533,227.5
5022.0,862.4353145347335,325.0,830.4241243007559,227.5
5021.5,862.591493024436,325.0,830.5803027904584,227.5
5021.0,862.7476715141386,325.0,830.7364812801609,227.5
5020.5,862.9038500038411,325.0,830.8926597698635,227.5
5020.0,863.0600284935435,325.0,831.0488382595659,227.5
5019.5,863.2162069832461,325.0,831.2050167492685,227.5
5019.0,863.3723854729486,325.0,831.361195238971,227.5
5018.5,863.5285639626511,325.0,831.5173737286734,227.5
5018.0,863.6847424523537,325.0,831.673552218376,227.5
5017.5,863.8409209420561,325.0,831.8297307080785,227.5
5017.0,863.9970994317587,325.0,831.985909197781,227.5
5016.5,864.1532779214612,325.0,832.1420876874836,227.5
5016.0,864.3094564111636,325.0,832.2982661771861,227.5
5015.5,864.4656349008662,325.0,832.4544446668885,227.5
5015.0,864.6218133905687,325.0,832.6106231565911,227.5
5014.5,864.7779918802712,325.0,832.7668016462936,227.5
5014.0,864.9341703699738,325.0,832.9229801359961,227.5
5013.5,865.0903488596763,325.0,833.0791586256987,227.5
5013.0,865.2465273493788,325.0,833.2353371154012,227.5
5012.5,865.4027058390814,325.0,833.3915156051037,227.5
5012.0,865.5588843287838,325.0,833.5476940948063,227.5
5011.5,865.7150628184863,325.0,833.7038725845086,227.5
5011.0,865.8712413081889,325.0,833.8600510742112,227.5
5010.5,866.0274197978914,325.0,834.0162295639138,227.5
5010.0,866.1835982875939,325.0,834.1724080536162,227.5
5009.5,866.3397767772965,325.0,834.3285865433188,227.5
5009.0,866.4959552669989,325.0,834.4847650330213,227.5
5008.5,866.6521337567015,325.0,834.6409435227238,227.5
5008.0,866.808312246404,325.0,834.7971220124264,227.5
5007.5,866.9644907361064,325.0,834.9533005021289,227.5
5007.0,867.120669225809,325.0,835.1094789918313,227.5
5006.5,867.2768477155115,325.0,835.2656574815339,227.5
5006.0,867.433026205214,325.0,835.4218359712364,227.5
5005.5,867.5892046949166,325.0,835.5780144609389,227.5
5005.0,867.7453831846191,325.0,835.7341929506415,227.5
5004.5,867.9015616743216,325.0,835.890371440344,227.5
5004.0,868.0577401640242,325.0,836.0465499300465,227.5
5003.5,868.2139186537266,325.0,836.2027284197491,227.5
5003.0,868.3700971434291,325.0,836.3589069094514,227.5
5002.5,868.5262756331317,325.0,836.515085399154,227.5
5002.0,868.6824541228342,325.0,836.6712638888566,227.5
5001.5,868.8386326125367,325.0,836.827442378559,227.5
5001.0,868.9948111022393,325.0,836.9836208682616,227.5
5000.5,869.1509895919417,325.0,837.1397993579641,227.5
5000.0,869.3071680816442,325.0,837.2959778476666,227.5
4999.5,869.4633465713468,325.0,837.4521563373692,227.5
4999.0,869.6195250610492,325.0,837.6083348270716,227.5
4998.5,869.7757035507518,325.0,837.7645133167741,227.5
4998.0,869.9318820404543,325.0,837.9206918064767,227.5
4997.5,870.0880605301568,325.0,838.0768702961792,227.5
4997.0,870.2442390198594,325.0,838.2330487858817,227.5
4996.5,870.4004175095619,325.0,838.3892272755843,227.5
4996.0,870.5565959992643,325.0,838.5454057652868,227.5
4995.5,870.7127744889669,325.0,838.7015842549893,227.5
4995.0,870.8689529786694,325.0,838.8577627446919,227.5
4994.5,871.0251314683719,325.0,839.0139412343942,227.5
4994.0,871.1813099580745,325.0,839.1701197240968,227.5
4993.5,871.337488447777,325.0,839.3262982137994,227.5
4993.0,871.4936669374795,325.0,839.4824767035018,227.5
4992.5,871.6498454271821,325.0,839.6386551932044,227.5
4992.0,871.8060239168844,325.0,839.7948336829069,227.5
4991.5,871.962202406587,325.0,839.9510121726094,227.5
4991.0,872.1183808962896,325.0,840.107190662312,227.5
4990.5,872.274559385992,325.0,840.2633691520144,227.5
4990.0,872.4307378756946,325.0,840.4195476417169,227.5
4989.5,872.5869163653971,325.0,840.5757261314195,227.5
4989.0,872.7430948550996,325.0,840.731904621122,227.5
4988.5,872.8992733448022,325.0,840.8880831108245,227.5
4988.0,873.0554518345047,325.0,841.0442616005271,227.5
4987.5,873.2116303242071,325.0,841.2004400902296,227.5
4987.0,873.3678088139097,325.0,841.356618579932,227.5
4986.5,873.5239873036122,325.0,841.5127970696346,227.5
4986.0,873.6801657933147,325.0,841.668975559337,227.5
4985.5,873.8363442830173,325.0,841.8251540490396,227.5
4985.0,873.9925227727198,325.0,841.9813325387422,227.5
4984.5,874.1487012624223,325.0,842.1375110284446,227.5
4984.0,874.3048797521249,325.0,842.2936895181472,227.5
4983.5,874.4610582418272,325.0,842.4498680078497,227.5
4983.0,874.6172367315298,325.0,842.6060464975521,227.5
4982.5,874.7734152212324,325.0,842.7622249872547,227.5
4982.0,874.9295937109348,325.0,842.9184034769572,227.5
4981.5,875.0857722006374,325.0,843.0745819666597,227.5
4981.0,875.2419506903399,325.0,843.2307604563623,227.5
4980.5,875.3981291800424,325.0,843.3869389460648,227.5
4980.0,875.554307669745,325.0,843.5431174357673,227.5
4979.5,875.7104861594474,325.0,843.6992959254699,227.5
4979.0,875.8666646491499,325.0,843.8554744151724,227.5
4978.5,876.0228431388525,325.0,844.0116529048748,227.5
4978.0,876.179021628555,325.0,844.1678313945774,227.5
4977.5,876.3352001182575,325.0,844.3240098842798,227.5
4977.0,876.4913786079601,325.0,844.4801883739824,227.5
4976.5,876.6475570976626,325.0,844.636366863685,227.5
4976.0,876.803735587365,325.0,844.7925453533874,227.5
4975.5,876.9599140770677,325.0,844.94872384309,227.5
4975.0,877.11609256677,325.0,845.1049023327924,227.5
4974.5,877.2722710564726,325.0,845.2610808224949,227.5
4974.0,877.4284495461752,325.0,845.4172593121975,227.5
4973.5,877.5846280358776,325.0,845.5734378019,227.5
4973.0,877.7408065255802,325.0,845.7296162916025,227.5
4972.5,877.8969850152827,325.0,845.8857947813051,227.5
4972.0,878.0531635049852,325.0,846.0419732710076,227.5
4971.5,878.2093419946877,325.0,846.1981517607101,227.5
4971.0,878.3655204843902,325.0,846.3543302504127,227.5
4970.5,878.5216989740927,325.0,846.5105087401151,227.5
4970.0,878.6778774637953,325.0,846.6666872298176,227.5
4969.5,878.8340559534978,325.0,846.8228657195202,227.5
4969.0,878.9902344432003,325.0,846.9790442092227,227.5
4968.5,879.1464129329029,325.0,847.1352226989252,227.5
4968.0,879.3025914226054,325.0,847.2914011886278,227.5
4967.5,879.4587699123078,325.0,847.4475796783302,227.5
4967.0,879.6149484020104,325.0,847.6037581680328,227.5
4966.5,879.7711268917128,325.0,847.7599366577352,227.5
4966.0,879.9273053814154,325.0,847.9161151474377,227.5
4965.5,880.083483871118,325.0,848.0722936371403,227.5
4965.0,880.2396623608204,325.0,848.2284721268428,227.5
4964.5,880.395840850523,325.0,848.3846506165453,227.5
4964.0,880.5520193402255,325.0,848.5408291062479,227.5
4963.5,880.7081978299279,325.0,848.6970075959504,227.5
4963.0,880.8643763196305,325.0,848.8531860856529,227.5
4962.5,881.020554809333,325.0,849.0093645753554,227.5
4962.0,881.1767332990355,325.0,849.1655430650579,227.5
4961.5,881.3329117887381,325.0,849.3217215547604,227.5
4961.0,881.4890902784406,325.0,849.477900044463,227.5
4960.5,881.6452687681431,325.0,849.6340785341655,227.5
4960.0,881.8014472578457,325.0,849.790257023868,227.5
4959.5,881.9576257475481,325.0,849.9464355135706,227.5
4959.0,882.1138042372506,325.0,850.102614003273,227.5
4958.5,882.2699827269532,325.0,850.2587924929755,227.5
4958.0,882.4261612166557,325.0,850.4149709826781,227.5
4957.5,882.5823397063582,325.0,850.5711494723805,227.5
4957.0,882.7385181960608,325.0,850.7273279620831,227.5
4956.5,882.8946966857632,325.0,850.8835064517856,227.5
4956.0,883.0508751754658,325.0,851.0396849414881,227.5
4955.5,883.2070536651682,325.0,851.1958634311907,227.5
4955.0,883.3632321548707,325.0,851.3520419208932,227.5
4954.5,883.5194106445733,325.0,851.5082204105956,227.5
4954.0,883.6755891342758,325.0,851.6643989002982,227.5
4953.5,883.8317676239783,325.0,851.8205773900007,227.5
4953.0,883.9879461136809,325.0,851.9767558797032,227.5
4952.5,884.1441246033834,325.0,852.1329343694058,227.5
4952.0,884.3003030930859,325.0,852.2891128591083,227.5
4951.5,884.4564815827885,325.0,852.4452913488108,227.5
4951.0,884.6126600724909,325.0,852.6014698385134,227.5
4950.5,884.7688385621934,325.0,852.7576483282157,227.5
4950.0,884.925017051896,325.0,852.9138268179183,227.5
4949.5,885.0811955415985,325.0,853.0700053076209,227.5
4949.0,885.237374031301,325.0,853.2261837973233,227.5
4948.5,885.3935525210036,325.0,853.3823622870259,227.5
4948.0,885.549731010706,325.0,853.5385407767284,227.5
4947.5,885.7059095004086,325.0,853.6947192664309,227.5
4947.0,885.8620879901111,325.0,853.8508977561335,227.5
4946.5,886.0182664798135,325.0,854.007076245836,227.5
4946.0,886.1744449695161,325.0,854.1632547355384,227.5
4945.5,886.3306234592186,325.0,854.319433225241,227.5
4945.0,886.4868019489211,325.0,854.4756117149435,227.5
4944.5,886.6429804386237,325.0,854.631790204646,227.5
4944.0,886.7991589283262,325.0,854.7879686943486,227.5
4943.5,886.9553374180286,325.0,854.9441471840511,227.5
4943.0,887.1115159077312,325.0,855.1003256737536,227.5
4942.5,887.2676943974337,325.0,855.2565041634562,227.5
4942.0,887.4238728871362,325.0,855.4126826531585,227.5
4941.5,887.5800513768388,325.0,855.5688611428611,227.5
4941.0,887.7362298665413,325.0,855.7250396325637,227.5
4940.5,887.8924083562438,325.0,855.8812181222661,227.5
4940.0,888.0485868459464,325.0,856.0373966119687,227.5
4939.5,888.2047653356487,325.0,856.1935751016712,227.5
4939.0,888.3609438253513,325.0,856.3497535913737,227.5
4938.5,888.5171223150539,325.0,856.5059320810763,227.5
4938.0,888.6733008047563,325.0,856.6621105707787,227.5
4937.5,888.8294792944589,325.0,856.8182890604812,227.5
4937.0,888.9856577841614,325.0,856.9744675501838,227.5
4936.5,889.1418362738639,325.0,857.1306460398863,227.5
4936.0,889.2980147635665,325.0,857.2868245295888,227.5
4935.5,889.454193253269,325.0,857.4430030192914,227.5
4935.0,889.6103717429714,325.0,857.5991815089939,227.5
4934.5,889.766550232674,325.0,857.7553599986963,227.5
4934.0,889.9227287223765,325.0,857.911538488399,227.5
4933.5,890.078907212079,325.0,858.0677169781013,227.5
4933.0,890.2350857017816,325.0,858.2238954678039,227.5
4932.5,890.3912641914841,325.0,858.3800739575065,227.5
4932.0,890.5474426811866,325.0,858.5362524472089,227.5
4931.5,890.7036211708892,325.0,858.6924309369115,227.5
4931.0,890.8597996605915,325.0,858.848609426614,227.5
4930.5,891.0159781502941,325.0,859.0047879163164,227.5
4930.0,891.1721566399967,325.0,859.160966406019,227.5
4929.5,891.3283351296991,325.0,859.3171448957215,227.5
4929.0,891.4845136194017,325.0,859.473323385424,227.5
4928.5,891.6406921091042,325.0,859.6295018751266,227.5
4928.0,891.7968705988067,325.0,859.7856803648291,227.5
4927.5,891.9530490885093,325.0,859.9418588545316,227.5
4927.0,892.1092275782117,325.0,860.0980373442342,227.5
4926.5,892.2654060679142,325.0,860.2542158339367,227.5
4926.0,892.4215845576168,325.0,860.4103943236391,227.5
4925.5,892.5777630473193,325.0,860.5665728133417,227.5
4925.0,892.7339415370218,325.0,860.7227513030441,227.5
4924.5,892.8901200267244,325.0,860.8789297927467,227.5
4924.0,893.0462985164269,325.0,861.0351082824493,227.5
4923.5,893.2024770061294,325.0,861.1912867721517,227.5
4923.0,893.358655495832,325.0,861.3474652618543,227.5
4922.5,893.5148339855343,325.0,861.5036437515568,227.5
4922.0,893.6710124752369,325.0,861.6598222412592,227.5
4921.5,893.8271909649395,325.0,861.8160007309618,227.5
4921.0,893.9833694546419,325.0,861.9721792206643,227.5
4920.5,894.1395479443445,325.0,862.1283577103668,227.5
4920.0,894.295726434047,325.0,862.2845362000694,227.5
4919.5,894.4519049237495,325.0,862.4407146897719,227.5
4919.0,894.608083413452,325.0,862.5968931794744,227.5
4918.5,894.7642619031545,325.0,862.753071669177,227.5
4918.0,894.920440392857,325.0,862.9092501588794,227.5
4917.5,895.0766188825596,325.0,863.0654286485819,227.5
4917.0,895.2327973722621,325.0,863.2216071382845,227.5
4916.5,895.3889758619646,325.0,863.377785627987,227.5
4916.0,895.5451543516672,325.0,863.5339641176895,227.5
4915.5,895.7013328413697,325.0,863.6901426073921,227.5
4915.0,895.8575113310721,325.0,863.8463210970945,227.5
4914.5,896.0136898207746,325.0,864.0024995867971,227.5
4914.0,896.1698683104772,325.0,864.1586780764997,227.5
4913.5,896.3260468001797,325.0,864.314856566202,227.5
